image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,Path,Dataset name,Image name,Age,Gender,Race,Emotion,Backend,Notes
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0003.jpg,True,0.3697611178060881,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0013.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0019.jpg,True,0.6201524607005402,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0013.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0009.jpg,True,0.4317140289124186,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0010.jpg,True,0.6364655101603951,0.68,VGG-Face,opencv,cosine,,,,,Nicanor_Duarte_Frutos_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0035.jpg,True,0.6003606784931345,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0017.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0035.jpg,False,0.6922129591354671,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0019.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Amanda_Coetzer\Amanda_Coetzer_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Amanda_Coetzer\Amanda_Coetzer_0002.jpg,True,0.4260443937797549,0.68,VGG-Face,opencv,cosine,,,,,Amanda_Coetzer_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0038.jpg,True,0.6172385766901651,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0015.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0042.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0045.jpg,True,0.5743473533753771,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0042.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0013.jpg,True,0.6740594747347562,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0022.jpg,True,0.4930920682627435,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0004.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0022.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0029.jpg,True,0.5100137611955311,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0022.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0019.jpg,True,0.6387210105902477,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0014.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0023.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0046.jpg,True,0.4607316480330256,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0023.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0025.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,True,0.5921648597424352,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0025.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0038.jpg,True,0.5692890938465873,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0010.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0024.jpg,True,0.5212981698904411,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0010.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0009.jpg,True,0.636301920617878,0.68,VGG-Face,opencv,cosine,,,,,Tang_Jiaxuan_0005.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0014.jpg,True,0.4795165445629262,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0007.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Ann_Veneman\Ann_Veneman_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Ann_Veneman\Ann_Veneman_0006.jpg,True,0.4482076361565903,0.68,VGG-Face,opencv,cosine,,,,,Ann_Veneman_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0012.jpg,True,0.4436655231473907,0.68,VGG-Face,opencv,cosine,,,,,Keanu_Reeves_0009.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0037.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0041.jpg,True,0.6073077689654349,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0037.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0017.jpg,False,0.6921068200828153,0.68,VGG-Face,opencv,cosine,,,,,Venus_Williams_0009.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0039.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0046.jpg,False,0.7803973406791095,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0039.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Queen_Rania\Queen_Rania_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Queen_Rania\Queen_Rania_0004.jpg,False,0.8413492306397525,0.68,VGG-Face,opencv,cosine,,,,,Queen_Rania_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Kjell_Magne_Bondevik\Kjell_Magne_Bondevik_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Kjell_Magne_Bondevik\Kjell_Magne_Bondevik_0003.jpg,True,0.6303166977706267,0.68,VGG-Face,opencv,cosine,,,,,Kjell_Magne_Bondevik_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0032.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0035.jpg,True,0.5571233215109263,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0032.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0015.jpg,True,0.5351749344546453,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0007.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0012.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0037.jpg,True,0.5781474585349231,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0012.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Hilary_Duff\Hilary_Duff_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Hilary_Duff\Hilary_Duff_0003.jpg,True,0.4445439888906027,0.68,VGG-Face,opencv,cosine,,,,,Hilary_Duff_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0033.jpg,True,0.4944192915084371,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0010.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0041.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0048.jpg,True,0.612476916495631,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0041.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0038.jpg,True,0.4678804761593127,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0005.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0032.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0039.jpg,True,0.6001963891922324,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0032.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0054.jpg,True,0.3119271310572282,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0026.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0030.jpg,True,0.5008624392424055,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0026.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0016.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0048.jpg,True,0.4867640317920082,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0016.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0027.jpg,True,0.5270912315588878,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0015.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0022.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0032.jpg,True,0.5330560589462303,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0022.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0022.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0041.jpg,True,0.4393744887205927,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0022.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0025.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0051.jpg,True,0.6159638350548444,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0025.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0018.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0055.jpg,True,0.5719329749929356,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0018.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0031.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0037.jpg,True,0.6121405360161214,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0031.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0025.jpg,True,0.5786842451503651,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0008.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0043.jpg,True,0.4116514043418086,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0028.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0032.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,True,0.3401644276000212,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0032.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0035.jpg,True,0.5119051364368177,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0010.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0026.jpg,True,0.630264089511702,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0019.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0046.jpg,True,0.6092407292991883,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0008.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0034.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0046.jpg,True,0.6726634346502219,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0034.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0047.jpg,True,0.3695799662244148,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0008.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0045.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0053.jpg,True,0.5748728894307044,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0045.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0021.jpg,True,0.66851078569217,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0011.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0042.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0051.jpg,False,0.8970402714569762,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0042.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0005.jpg,True,0.5823047106967473,0.68,VGG-Face,opencv,cosine,,,,,Nicanor_Duarte_Frutos_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0015.jpg,True,0.4882015484669657,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0005.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0028.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0047.jpg,False,0.6879011903075241,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0028.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0042.jpg,True,0.5230834650763163,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0036.jpg,True,0.4801586597007801,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0017.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0021.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0033.jpg,True,0.6626386058307643,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0021.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Ann_Veneman\Ann_Veneman_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Ann_Veneman\Ann_Veneman_0008.jpg,True,0.3924281286144326,0.68,VGG-Face,opencv,cosine,,,,,Ann_Veneman_0006.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0020.jpg,False,0.6842147670500531,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0005.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0023.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0030.jpg,True,0.5105316598105434,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0023.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0023.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,False,0.758556077714634,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0023.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0030.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0037.jpg,True,0.3892766113853857,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0030.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0053.jpg,True,0.5445777656439489,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0042.jpg,False,0.9006205785167266,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0032.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0038.jpg,True,0.6351630761920388,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0032.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0044.jpg,True,0.3311269848560405,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0017.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Leszek_Miller\Leszek_Miller_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Leszek_Miller\Leszek_Miller_0002.jpg,True,0.5556041051535201,0.68,VGG-Face,opencv,cosine,,,,,Leszek_Miller_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0004.jpg,True,0.5540197607630291,0.68,VGG-Face,opencv,cosine,,,,,Nicanor_Duarte_Frutos_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0008.jpg,True,0.2385405287348353,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0006.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0023.jpg,True,0.6048084786222817,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0015.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nora_Bendijo\Nora_Bendijo_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nora_Bendijo\Nora_Bendijo_0002.jpg,False,0.8495770142707867,0.68,VGG-Face,opencv,cosine,,,,,Nora_Bendijo_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0031.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0047.jpg,True,0.4258032183602629,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0031.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0023.jpg,True,0.6391437975327716,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0017.jpg,,,,,,,,,
