image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,path,dataset_name,image_name,face_name_align,race7,race4,gender,age_group,race_scores_fair_7,race_scores_fair_4,gender_scores_fair,age_scores_fair
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\081A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\081A11.JPG,True,0.670553321,0.68,VGG-Face,opencv,cosine,,,,,081A01.JPG,FGNET/images/081A01.JPG,FGNET,081A01.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/081A01.JPG,White,White,Male,0-2,"[0.82669044 0.0060656  0.06345969 0.0141031  0.00522179 0.00269563
 0.08176375]",[9.4494516e-01 5.5509055e-04 5.3807024e-02 6.9284806e-04],[0.7905889  0.20941108],"[9.3571490e-01 5.8150757e-02 1.0948380e-03 1.9609749e-03 1.7286669e-03
 1.1256963e-03 1.8818134e-04 3.2103846e-05 3.8744006e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A17.JPG,False,0.82076717,0.68,VGG-Face,opencv,cosine,,,,,046A00.JPG,FGNET/images/046A00.JPG,FGNET,046A00.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/046A00.JPG,White,Asian,Male,0-2,"[0.6446041  0.00078271 0.06222939 0.06474794 0.03904169 0.00398388
 0.18461032]",[4.9439779e-01 2.7974992e-04 5.0007105e-01 5.2513760e-03],[0.9171429  0.08285704],"[9.6400487e-01 3.4583762e-02 2.0559867e-04 5.4297631e-04 4.4858633e-04
 1.6960979e-04 3.6322552e-05 6.8387867e-06 1.5076931e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A17.JPG,False,0.819364868,0.68,VGG-Face,opencv,cosine,,,,,043A10.JPG,FGNET/images/043A10.JPG,FGNET,043A10.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/043A10.JPG,White,White,Male,20-29,"[0.56134593 0.0018889  0.09092209 0.03350302 0.00686685 0.02104167
 0.2844315 ]",[0.82081515 0.00176484 0.0548508  0.12256927],[0.70060724 0.2993927 ],"[1.6353117e-05 6.0282415e-04 4.8308719e-02 5.3582966e-01 3.5286668e-01
 5.8230042e-02 3.7700043e-03 3.5909895e-04 1.6681863e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A19.JPG,False,0.687814348,0.68,VGG-Face,opencv,cosine,,,,,043A13.JPG,FGNET/images/043A13.JPG,FGNET,043A13.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/043A13.JPG,White,White,Male,10-19,"[8.9385563e-01 8.8862964e-04 3.9353058e-02 1.2755918e-02 5.5939541e-03
 4.6934560e-03 4.2859331e-02]",[9.9143332e-01 4.8370057e-04 7.4447701e-03 6.3811656e-04],[0.6719803 0.3280197],"[0.00058831 0.05349815 0.44505093 0.2960795  0.10077241 0.07216813
 0.01575226 0.01165628 0.00443401]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A09.JPG,False,0.812259543,0.68,VGG-Face,opencv,cosine,,,,,015A03.JPG,FGNET/images/015A03.JPG,FGNET,015A03.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/015A03.JPG,Middle Eastern,White,Male,3-9,"[0.11223803 0.00031204 0.14993568 0.12536141 0.13518028 0.168535
 0.30843753]",[9.2235029e-01 8.3664496e-04 4.0214464e-02 3.6598478e-02],[0.99587107 0.00412889],"[2.9290547e-03 9.4378632e-01 5.1601641e-02 1.1959309e-03 3.3528681e-04
 1.3229479e-04 1.5396994e-05 3.5408473e-06 5.4832611e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\018A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\018A33.JPG,False,0.879236235,0.68,VGG-Face,opencv,cosine,,,,,018A16.JPG,FGNET/images/018A16.JPG,FGNET,018A16.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/018A16.JPG,Latino_Hispanic,White,Female,10-19,"[0.21149504 0.2518405  0.5035232  0.00574107 0.00921204 0.01098075
 0.00720743]",[0.8852657  0.06682455 0.01372822 0.03418148],[0.00551181 0.9944882 ],"[5.62199966e-05 9.34319720e-02 5.10723174e-01 3.70589465e-01
 2.43965257e-02 7.85068551e-04 1.63178192e-05 1.22517531e-06
 1.10332785e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\011A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\011A11.JPG,True,0.379187884,0.68,VGG-Face,opencv,cosine,,,,,011A05.JPG,FGNET/images/011A05.JPG,FGNET,011A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/011A05.JPG,Indian,White,Male,3-9,"[0.13710642 0.08087239 0.17337303 0.0806748  0.135889   0.28070715
 0.11137718]",[0.7414963  0.22647926 0.02201376 0.01001069],[9.9901015e-01 9.8980346e-04],"[3.9886781e-03 5.5757016e-01 3.7606430e-01 4.6540692e-02 1.0117411e-02
 4.6901610e-03 7.8381423e-04 2.0925062e-04 3.5604095e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A07.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A32.JPG,False,0.812535256,0.68,VGG-Face,opencv,cosine,,,,,012A07.JPG,FGNET/images/012A07.JPG,FGNET,012A07.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/012A07.JPG,Latino_Hispanic,White,Female,10-19,"[0.12182481 0.22484158 0.34932184 0.03946763 0.13320668 0.08020715
 0.05113031]",[0.9300847  0.01556062 0.03197108 0.02238359],[0.00514517 0.99485487],"[0.00136844 0.23611587 0.2449105  0.24184984 0.20187941 0.05049805
 0.01415415 0.00735529 0.00186845]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A15.JPG,True,0.605318589,0.68,VGG-Face,opencv,cosine,,,,,073A13.JPG,FGNET/images/073A13.JPG,FGNET,073A13.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/073A13.JPG,White,White,Male,10-19,"[9.4736278e-01 4.6668574e-05 1.0423173e-02 1.4216350e-03 1.2020621e-03
 7.9058058e-04 3.8753118e-02]",[0.9809168  0.00277033 0.00712344 0.00918946],[0.9917527 0.0082473],"[2.2236800e-06 1.2532194e-03 5.3473455e-01 4.2330018e-01 3.6783058e-02
 3.7793268e-03 1.2854158e-04 1.7718203e-05 1.1251710e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A22.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A42.JPG,True,0.455937643,0.68,VGG-Face,opencv,cosine,,,,,071A22.JPG,FGNET/images/071A22.JPG,FGNET,071A22.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/071A22.JPG,White,White,Male,20-29,"[5.1949942e-01 1.2072868e-03 6.9559157e-02 1.0867109e-04 2.3755082e-04
 1.0506720e-03 4.0833724e-01]",[9.9692023e-01 5.6874118e-04 3.6040958e-04 2.1505931e-03],[9.9989873e-01 1.0134518e-04],"[1.0743296e-04 2.7267451e-03 7.0687771e-02 4.6878868e-01 3.6571577e-01
 8.8255741e-02 3.5027647e-03 2.0375065e-04 1.1370900e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A06.JPG,True,0.427749778,0.68,VGG-Face,opencv,cosine,,,,,036A05.JPG,FGNET/images/036A05.JPG,FGNET,036A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/036A05.JPG,White,White,Male,3-9,"[4.5469254e-01 2.1097593e-03 8.2937151e-02 1.6981593e-04 6.7261257e-04
 3.2108217e-02 4.2730999e-01]",[0.9445218  0.00194888 0.00207119 0.0514582 ],[0.99625075 0.00374927],"[2.6962489e-03 8.9982098e-01 9.3470633e-02 2.4883361e-03 8.3820312e-04
 6.1892398e-04 5.1017545e-05 1.2691020e-05 2.9001442e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A15.JPG,False,0.790329404,0.68,VGG-Face,opencv,cosine,,,,,073A09.JPG,FGNET/images/073A09.JPG,FGNET,073A09.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/073A09.JPG,Latino_Hispanic,Indian,Male,3-9,"[0.19789772 0.00178107 0.72219646 0.0050376  0.01446198 0.04668642
 0.01193879]",[0.29545322 0.01296591 0.02582226 0.66575855],[0.94241345 0.05758658],"[2.0628092e-04 8.0378139e-01 1.9269636e-01 2.6373519e-03 5.4360362e-04
 1.2476387e-04 6.9262787e-06 2.4985984e-06 8.8472069e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A28.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A42.JPG,True,0.482482198,0.68,VGG-Face,opencv,cosine,,,,,006A28.JPG,FGNET/images/006A28.JPG,FGNET,006A28.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/006A28.JPG,Middle Eastern,White,Male,10-19,"[0.04227713 0.00228203 0.05395668 0.00385331 0.00716691 0.23187321
 0.65859073]",[0.9003522  0.00386786 0.01854404 0.07723593],[9.999636e-01 3.647598e-05],"[1.3175375e-03 1.3646302e-01 5.4073238e-01 2.1043169e-01 7.7418216e-02
 3.0701812e-02 2.6763547e-03 2.4876223e-04 1.0180447e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A13.JPG,False,0.7117928,0.68,VGG-Face,opencv,cosine,,,,,074A02.JPG,FGNET/images/074A02.JPG,FGNET,074A02.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/074A02.JPG,Middle Eastern,White,Male,3-9,"[4.1557834e-01 3.0620600e-04 3.1437561e-02 4.1997202e-05 4.7647285e-05
 3.0262519e-03 5.4956198e-01]",[0.9418119  0.03326193 0.00125679 0.02366935],[0.63017935 0.36982068],"[1.7624348e-01 7.9645407e-01 2.2427062e-02 1.8559416e-03 1.1661913e-03
 1.4252868e-03 3.3806011e-04 7.8088487e-05 1.1828192e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A21.JPG,True,0.410494607,0.68,VGG-Face,opencv,cosine,,,,,008A12.JPG,FGNET/images/008A12.JPG,FGNET,008A12.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/008A12.JPG,White,White,Female,20-29,"[0.8555991  0.00270037 0.07237312 0.03495339 0.01457466 0.00341896
 0.01638041]",[0.93222904 0.00326387 0.05934363 0.00516346],[0.11995549 0.8800445 ],"[5.3082668e-04 2.8970726e-02 2.1770778e-01 5.5006951e-01 1.6163649e-01
 3.8002014e-02 2.3820945e-03 5.6669104e-04 1.3382694e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A14.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A36.JPG,False,0.754231367,0.68,VGG-Face,opencv,cosine,,,,,012A14.JPG,FGNET/images/012A14.JPG,FGNET,012A14.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/012A14.JPG,White,Asian,Female,20-29,"[0.529059   0.00169336 0.16973029 0.24708048 0.04593032 0.00188152
 0.00462502]",[0.34171045 0.01212423 0.6364233  0.00974203],[0.0135608  0.98643917],"[8.1557437e-06 6.5263454e-03 2.7807316e-01 6.2781876e-01 8.1260845e-02
 6.2075043e-03 9.1011621e-05 1.2899961e-05 1.3306859e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A20.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A55.JPG,False,0.875188838,0.68,VGG-Face,opencv,cosine,,,,,047A20.JPG,FGNET/images/047A20.JPG,FGNET,047A20.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/047A20.JPG,Middle Eastern,White,Female,20-29,"[0.21524343 0.0151374  0.11637134 0.01030379 0.01418436 0.20442508
 0.42433462]",[0.7545819  0.00526939 0.00945758 0.23069115],[0.2794305 0.7205695],"[4.7267145e-05 1.4133799e-02 1.9667985e-01 6.6774970e-01 1.1590482e-01
 5.3184237e-03 1.5471890e-04 1.0899784e-05 5.8497920e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A09.JPG,False,0.884833877,0.68,VGG-Face,opencv,cosine,,,,,078A05.JPG,FGNET/images/078A05.JPG,FGNET,078A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/078A05.JPG,White,White,Male,3-9,"[6.7878085e-01 4.1824675e-05 4.8408028e-02 4.5584660e-04 4.9554260e-04
 7.1329824e-03 2.6468492e-01]",[9.9289536e-01 2.7623642e-04 3.1289095e-03 3.6994175e-03],[0.9233499  0.07665011],"[9.7700581e-04 7.4604023e-01 2.4784061e-01 3.9749481e-03 7.9583668e-04
 3.4575746e-04 2.0441363e-05 4.5776960e-06 6.1334691e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\023A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\023A09.JPG,False,0.726997947,0.68,VGG-Face,opencv,cosine,,,,,023A00.JPG,FGNET/images/023A00.JPG,FGNET,023A00.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/023A00.JPG,Latino_Hispanic,White,Male,3-9,"[0.19100559 0.03979259 0.34477562 0.00912835 0.06397747 0.11943955
 0.23188081]",[0.90441793 0.01220671 0.0497727  0.03360265],[0.9953001 0.0046999],"[3.2429078e-01 6.6810411e-01 5.4323976e-03 9.6616347e-04 6.5197836e-04
 4.2224643e-04 8.4948537e-05 3.7727692e-05 9.6080084e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\027A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\027A30.JPG,True,0.581520419,0.68,VGG-Face,opencv,cosine,,,,,027A13.JPG,FGNET/images/027A13.JPG,FGNET,027A13.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/027A13.JPG,White,White,Female,10-19,"[0.58854127 0.00094227 0.24197812 0.01432702 0.00945432 0.07912222
 0.06563479]",[0.75273097 0.00427506 0.11645012 0.1265439 ],[0.012941 0.987059],"[3.25217872e-04 7.90809467e-02 4.55375046e-01 3.63542050e-01
 8.94047096e-02 1.16148135e-02 5.54580998e-04 8.15033927e-05
 2.10887629e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\030A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\030A10.JPG,False,0.821054358,0.68,VGG-Face,opencv,cosine,,,,,030A05.JPG,FGNET/images/030A05.JPG,FGNET,030A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/030A05.JPG,Latino_Hispanic,Indian,Female,3-9,"[0.18492714 0.04395189 0.41102418 0.00280546 0.0080489  0.07706159
 0.27218083]",[0.32375705 0.00246785 0.03598345 0.63779163],[0.06015347 0.9398466 ],"[5.7861879e-03 8.5333973e-01 1.3230410e-01 6.8303272e-03 1.4195734e-03
 2.8069044e-04 2.5208101e-05 1.1715418e-05 2.4472872e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A10.JPG,True,0.255415261,0.68,VGG-Face,opencv,cosine,,,,,080A09.JPG,FGNET/images/080A09.JPG,FGNET,080A09.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/080A09.JPG,White,White,Male,3-9,"[7.8168207e-01 2.6941753e-04 6.8570621e-02 1.3354572e-03 1.2897841e-03
 3.7516141e-03 1.4310093e-01]",[0.8404214  0.00404867 0.01565724 0.13987266],[0.99780047 0.00219955],"[1.33653026e-04 6.42553747e-01 3.56138855e-01 1.02230010e-03
 1.12999405e-04 3.57692770e-05 2.08257666e-06 4.95263578e-07
 7.68436266e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\028A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\028A34.JPG,True,0.583964331,0.68,VGG-Face,opencv,cosine,,,,,028A16.JPG,FGNET/images/028A16.JPG,FGNET,028A16.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/028A16.JPG,White,White,Male,10-19,"[9.9584877e-01 1.8058224e-06 1.8820928e-04 1.9366275e-06 2.8292748e-06
 2.1752860e-05 3.9346456e-03]",[9.998865e-01 9.406848e-06 8.089649e-06 9.605378e-05],[9.9953943e-01 4.6054335e-04],"[4.1952371e-06 9.1425721e-03 7.9846913e-01 1.8875235e-01 3.3878586e-03
 2.4189484e-04 1.8651473e-06 9.5934041e-08 5.9465739e-09]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A36.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A69.JPG,False,0.714899276,0.68,VGG-Face,opencv,cosine,,,,,006A36.JPG,FGNET/images/006A36.JPG,FGNET,006A36.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/006A36.JPG,East Asian,White,Male,3-9,"[0.21898612 0.04524966 0.05223439 0.44664097 0.05285463 0.0460458
 0.13798843]",[0.8546075  0.06553233 0.05779115 0.02206906],[0.9935289  0.00647108],"[0.02415839 0.51254606 0.3095454  0.06929559 0.03826332 0.02533443
 0.01219413 0.00721434 0.00144836]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A31.JPG,False,0.874544521,0.68,VGG-Face,opencv,cosine,,,,,008A13.JPG,FGNET/images/008A13.JPG,FGNET,008A13.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/008A13.JPG,White,White,Female,20-29,"[0.36282343 0.02140483 0.25645807 0.00828925 0.0140567  0.10199957
 0.23496819]",[0.5074809  0.09718708 0.04050862 0.35482335],[0.18278125 0.8172187 ],"[7.3819741e-05 2.9615665e-02 3.5631827e-01 5.3540456e-01 6.9983162e-02
 8.1981532e-03 3.4654362e-04 5.1392406e-05 8.4435669e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\007A23.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\007A26.JPG,True,0.467277332,0.68,VGG-Face,opencv,cosine,,,,,007A23.JPG,FGNET/images/007A23.JPG,FGNET,007A23.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/007A23.JPG,White,White,Male,10-19,"[9.7130495e-01 5.4513723e-05 3.8851297e-03 7.2213088e-06 1.8941593e-05
 3.1066136e-04 2.4418533e-02]",[9.9693781e-01 1.0330211e-04 2.7801414e-04 2.6808940e-03],[9.999574e-01 4.261021e-05],"[7.6869919e-06 8.2860608e-03 7.1073955e-01 2.4939997e-01 2.6485357e-02
 5.0016809e-03 7.5864460e-05 3.7141767e-06 1.3964359e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\023A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\023A25.JPG,True,0.655079142,0.68,VGG-Face,opencv,cosine,,,,,023A05.JPG,FGNET/images/023A05.JPG,FGNET,023A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/023A05.JPG,White,Asian,Male,3-9,"[0.59975046 0.01900887 0.20007731 0.04054659 0.01662833 0.00548425
 0.11850414]",[0.31486484 0.13162741 0.4840041  0.06950369],[0.9776542  0.02234576],"[5.0408626e-03 6.8935436e-01 2.9215372e-01 6.6971774e-03 2.5625436e-03
 2.6162150e-03 9.2541944e-04 5.2288186e-04 1.2684720e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\029A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\029A29.JPG,False,0.93596339,0.68,VGG-Face,opencv,cosine,,,,,029A01.JPG,FGNET/images/029A01.JPG,FGNET,029A01.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/029A01.JPG,Middle Eastern,White,Male,3-9,"[0.30963147 0.00422105 0.26600137 0.02761689 0.02582567 0.0426315
 0.32407206]",[9.8956954e-01 3.9282005e-04 5.6069875e-03 4.4306293e-03],[0.9954118  0.00458816],"[2.0506199e-02 9.2550427e-01 4.6269618e-02 6.6831089e-03 8.9263136e-04
 1.3752667e-04 5.7848370e-06 7.5611501e-07 1.0646160e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A12.JPG,False,0.687011032,0.68,VGG-Face,opencv,cosine,,,,,065A08.JPG,FGNET/images/065A08.JPG,FGNET,065A08.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/065A08.JPG,Latino_Hispanic,White,Male,3-9,"[0.09758947 0.01951769 0.79520714 0.02480836 0.02255099 0.0122577
 0.02806862]",[0.64763236 0.05389942 0.1668269  0.13164131],[0.86364424 0.13635582],"[2.6148488e-03 7.2722208e-01 2.3852269e-01 1.2562084e-02 1.1820532e-02
 6.0337721e-03 9.9767500e-04 1.9881324e-04 2.7573476e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\016A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\016A17.JPG,False,0.981373427,0.68,VGG-Face,opencv,cosine,,,,,016A01.JPG,FGNET/images/016A01.JPG,FGNET,016A01.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/016A01.JPG,White,White,Male,3-9,"[7.8218353e-01 6.5426150e-04 1.1623606e-02 6.7054160e-04 6.2326662e-04
 1.2374668e-03 2.0300733e-01]",[9.9858010e-01 3.7498077e-05 1.3209543e-03 6.1412415e-05],[0.993969   0.00603097],"[9.8922826e-02 7.9164773e-01 8.3150826e-02 1.1677532e-02 6.7506297e-03
 6.8251826e-03 7.4924773e-04 2.2223103e-04 5.3742253e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A13.JPG,True,0.580960554,0.68,VGG-Face,opencv,cosine,,,,,073A12.JPG,FGNET/images/073A12.JPG,FGNET,073A12.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/073A12.JPG,White,White,Male,20-29,"[0.8951457  0.01084456 0.0768533  0.0032869  0.00392998 0.00185172
 0.00808781]",[0.97084093 0.00572418 0.0085861  0.01484878],[0.61564136 0.38435864],"[4.1784983e-06 3.2687036e-03 3.8456261e-01 5.5352610e-01 5.4863971e-02
 3.6961909e-03 6.8407811e-05 8.8015513e-06 9.9757131e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\031A11.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\031A19.JPG,True,0.508336192,0.68,VGG-Face,opencv,cosine,,,,,031A11.JPG,FGNET/images/031A11.JPG,FGNET,031A11.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/031A11.JPG,Middle Eastern,White,Male,3-9,"[5.91293499e-02 1.33661606e-05 1.06933955e-02 2.80441818e-05
 4.50348016e-05 4.22028638e-03 9.25870538e-01]",[9.6784312e-01 1.1984127e-04 1.2162250e-03 3.0820847e-02],[9.9930435e-01 6.9563795e-04],"[9.98534029e-04 6.65418088e-01 3.28729510e-01 3.98551114e-03
 6.41667575e-04 2.23391020e-04 3.00064130e-06 2.96187267e-07
 1.22093216e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\060A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\060A19.JPG,True,0.555477988,0.68,VGG-Face,opencv,cosine,,,,,060A06.JPG,FGNET/images/060A06.JPG,FGNET,060A06.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/060A06.JPG,White,Asian,Male,60-69,"[0.55769175 0.00365188 0.15455092 0.02085627 0.00617472 0.0079194
 0.24915507]",[0.40774393 0.00267363 0.58507144 0.00451098],[0.67757404 0.3224259 ],"[0.0029807  0.06737003 0.17594726 0.06003451 0.0847726  0.12442071
 0.10119326 0.24003755 0.14324342]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\051A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\051A17.JPG,False,0.899976782,0.68,VGG-Face,opencv,cosine,,,,,051A02.JPG,FGNET/images/051A02.JPG,FGNET,051A02.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/051A02.JPG,White,White,Male,3-9,"[9.0191722e-01 2.3091752e-03 1.0479973e-02 2.8482697e-04 4.4603812e-04
 8.8806183e-04 8.3674699e-02]",[9.9789679e-01 2.0803009e-04 9.4364054e-04 9.5163810e-04],[0.581153   0.41884708],"[2.2850608e-02 8.7630993e-01 7.1557052e-02 1.5732229e-02 5.7923561e-03
 5.1972750e-03 1.2589673e-03 9.0976025e-04 3.9181259e-04]"
