image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,path,dataset_name,image_name,face_name_align,race7,race4,gender,age_group,race_scores_fair_7,race_scores_fair_4,gender_scores_fair,age_scores_fair
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Kurt_Warner\Kurt_Warner_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Kurt_Warner\Kurt_Warner_0004.jpg,True,0.6712828884277253,0.68,VGG-Face,opencv,cosine,,,,,Kurt_Warner_0001.jpg,lfw_all_subset_photos\Kurt_Warner_0001.jpg,lfw_all_subset_photos,Kurt_Warner_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Kurt_Warner_0001.jpg,East Asian,Black,Male,10-19,"[0.01889747 0.13608274 0.19123241 0.38923302 0.2272631  0.01301666
 0.02427457]",[0.00411912 0.7054649  0.26358113 0.02683473],[0.99341786 0.00658214],"[0.00120792 0.36738726 0.49359423 0.06419176 0.04655434 0.01956832
 0.00455112 0.00223602 0.00070903]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0017.jpg,True,0.6347369847353836,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0014.jpg,lfw_all_subset_photos\Vladimir_Putin_0014.jpg,lfw_all_subset_photos,Vladimir_Putin_0014.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0014.jpg,Southeast Asian,Asian,Male,40-49,"[0.00722169 0.12605843 0.12782529 0.3085935  0.36695302 0.03064206
 0.032706  ]",[0.00242149 0.07827507 0.8069314  0.11237207],[0.93841904 0.06158096],"[0.00444617 0.05567905 0.0700829  0.04476885 0.14375383 0.20145646
 0.17845306 0.18413578 0.11722384]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Queen_Rania\Queen_Rania_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Queen_Rania\Queen_Rania_0005.jpg,False,0.8547418070609413,0.68,VGG-Face,opencv,cosine,,,,,Queen_Rania_0003.jpg,lfw_all_subset_photos\Queen_Rania_0003.jpg,lfw_all_subset_photos,Queen_Rania_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Queen_Rania_0003.jpg,East Asian,Asian,Female,20-29,"[0.17859735 0.00546246 0.09522952 0.6421954  0.06112615 0.00382634
 0.01356292]",[0.18078624 0.00122159 0.7863265  0.03166558],[0.01070557 0.98929447],"[2.7445424e-04 4.8439331e-02 1.9134814e-01 6.2491280e-01 1.1250439e-01
 2.1208532e-02 9.4281265e-04 2.8418167e-04 8.5334381e-05]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0037.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0038.jpg,True,0.6534740166153413,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0037.jpg,lfw_all_subset_photos\Jean_Chretien_0037.jpg,lfw_all_subset_photos,Jean_Chretien_0037.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0037.jpg,East Asian,Asian,Male,50-59,"[0.02866252 0.00754419 0.01686168 0.83982575 0.08860226 0.00305779
 0.0154459 ]",[0.01628089 0.04650172 0.9281895  0.00902789],[0.9981623  0.00183762],"[0.00893379 0.03837063 0.05489025 0.07651377 0.12105265 0.19443966
 0.25410953 0.21050902 0.04118071]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0007.jpg,True,0.4601566768561698,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0003.jpg,lfw_all_subset_photos\Edmund_Stoiber_0003.jpg,lfw_all_subset_photos,Edmund_Stoiber_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Edmund_Stoiber_0003.jpg,East Asian,Asian,Male,40-49,"[0.13896516 0.05049565 0.06566631 0.59478945 0.12164479 0.00252831
 0.0259104 ]",[0.188213   0.2889874  0.50098056 0.02181905],[0.95079625 0.04920375],"[0.0186521  0.02998707 0.01568633 0.10005594 0.16526258 0.23427112
 0.18426156 0.17390816 0.07791509]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0009.jpg,True,0.6125187637749456,0.68,VGG-Face,opencv,cosine,,,,,Tang_Jiaxuan_0006.jpg,lfw_all_subset_photos\Tang_Jiaxuan_0006.jpg,lfw_all_subset_photos,Tang_Jiaxuan_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tang_Jiaxuan_0006.jpg,East Asian,Asian,Male,40-49,"[0.01245067 0.12805124 0.07773545 0.45301986 0.22824821 0.01845588
 0.08203872]",[0.01755815 0.02612885 0.91432345 0.04198958],[0.984173   0.01582693],"[0.0031411  0.02900456 0.08405405 0.05844629 0.1482669  0.31702423
 0.21351044 0.11355951 0.03299295]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0012.jpg,True,0.5457951638343427,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0008.jpg,lfw_all_subset_photos\Edmund_Stoiber_0008.jpg,lfw_all_subset_photos,Edmund_Stoiber_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Edmund_Stoiber_0008.jpg,East Asian,Asian,Male,70+,"[1.79754253e-02 1.31433457e-01 2.38477848e-02 7.07784116e-01
 1.11946635e-01 6.45622902e-04 6.36698166e-03]",[0.00233816 0.30379373 0.6874421  0.00642604],[0.97483945 0.02516049],"[0.00152522 0.00332778 0.00302915 0.00428585 0.01663455 0.0637087
 0.14021173 0.37030506 0.39697194]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0032.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0040.jpg,True,0.4156558227969592,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0032.jpg,lfw_all_subset_photos\Jean_Chretien_0032.jpg,lfw_all_subset_photos,Jean_Chretien_0032.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0032.jpg,East Asian,Asian,Male,50-59,"[0.04363239 0.03830698 0.03687249 0.6738438  0.17768948 0.00322947
 0.02642538]",[0.00274598 0.01495026 0.9780001  0.00430371],[0.9854549  0.01454504],"[0.00636438 0.012484   0.02853463 0.12724447 0.17105289 0.2021275
 0.20375673 0.18122135 0.06721397]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0011.jpg,True,0.3307894918029408,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0004.jpg,lfw_all_subset_photos\Edmund_Stoiber_0004.jpg,lfw_all_subset_photos,Edmund_Stoiber_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Edmund_Stoiber_0004.jpg,Black,Asian,Male,60-69,"[0.06399857 0.421349   0.07493122 0.30230874 0.13224092 0.00209286
 0.00307865]",[0.01486926 0.3335984  0.6373518  0.0141805 ],[0.9984065  0.00159341],"[0.00071097 0.00420946 0.00333023 0.00199852 0.01026562 0.05947694
 0.22145624 0.3915391  0.30701292]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0032.jpg,True,0.4684521003984029,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0003.jpg,lfw_all_subset_photos\Vladimir_Putin_0003.jpg,lfw_all_subset_photos,Vladimir_Putin_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0003.jpg,Black,Asian,Male,40-49,"[0.15140699 0.4189416  0.07735936 0.11711036 0.08040459 0.01000138
 0.14477572]",[0.00480392 0.13933413 0.79244983 0.06341219],[0.9803501  0.01964993],"[0.00222541 0.02670294 0.13457336 0.22252716 0.20547667 0.23322858
 0.09517451 0.05629878 0.0237926 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0025.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,False,0.7211153072030825,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0025.jpg,lfw_all_subset_photos\Jean_Chretien_0025.jpg,lfw_all_subset_photos,Jean_Chretien_0025.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0025.jpg,East Asian,Asian,Male,50-59,"[0.0240588  0.0158527  0.02295331 0.78715974 0.12411728 0.00120447
 0.02465373]",[1.2644183e-02 1.2935305e-02 9.7356415e-01 8.5636292e-04],[0.9830477  0.01695226],"[0.00172583 0.02112637 0.05181898 0.04935233 0.09917448 0.21788955
 0.25024766 0.23979081 0.06887398]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0031.jpg,True,0.3986355678436296,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0015.jpg,lfw_all_subset_photos\Jean_Chretien_0015.jpg,lfw_all_subset_photos,Jean_Chretien_0015.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0015.jpg,White,White,Male,50-59,"[0.613042   0.00198874 0.0488179  0.25533342 0.0630164  0.00203415
 0.01576738]",[0.88839614 0.00206293 0.10822759 0.00131333],[9.9987823e-01 1.2175608e-04],"[0.00058377 0.00082531 0.00156315 0.02232046 0.09955297 0.25739762
 0.3364718  0.26019293 0.02109202]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0016.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0019.jpg,False,0.6860627372373491,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0016.jpg,lfw_all_subset_photos\Vladimir_Putin_0016.jpg,lfw_all_subset_photos,Vladimir_Putin_0016.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0016.jpg,East Asian,Asian,Male,60-69,"[0.02400226 0.1354853  0.02903833 0.6827582  0.12361345 0.00072828
 0.00437416]",[8.5142913e-04 8.1910916e-02 9.1470927e-01 2.5283839e-03],[9.9916905e-01 8.3100511e-04],"[0.00082714 0.00501612 0.00919019 0.00563012 0.02842368 0.13366598
 0.27194318 0.40329844 0.14200518]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0024.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0049.jpg,True,0.5678610501606434,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0024.jpg,lfw_all_subset_photos\Jean_Chretien_0024.jpg,lfw_all_subset_photos,Jean_Chretien_0024.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0024.jpg,Black,Asian,Male,50-59,"[0.00994285 0.6237241  0.02371364 0.15982008 0.17691554 0.00387135
 0.00201245]",[6.7008042e-04 1.3902697e-01 8.5428613e-01 6.0167853e-03],[0.9898777  0.01012229],"[0.00929604 0.02311717 0.00658041 0.01525522 0.058344   0.18411979
 0.27696642 0.2077963  0.2185247 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0042.jpg,True,0.5107610000735432,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0004.jpg,lfw_all_subset_photos\Vladimir_Putin_0004.jpg,lfw_all_subset_photos,Vladimir_Putin_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0004.jpg,East Asian,Asian,Male,30-39,"[0.00631865 0.08933885 0.07925191 0.62731063 0.1927027  0.00173029
 0.00334692]",[8.210960e-04 4.041680e-01 5.947250e-01 2.858342e-04],[0.93807256 0.06192743],"[0.00056256 0.02717851 0.09797645 0.16617356 0.25188428 0.21121961
 0.12568346 0.08917059 0.03015097]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0007.jpg,False,0.822868316143767,0.68,VGG-Face,opencv,cosine,,,,,Keanu_Reeves_0002.jpg,lfw_all_subset_photos\Keanu_Reeves_0002.jpg,lfw_all_subset_photos,Keanu_Reeves_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Keanu_Reeves_0002.jpg,East Asian,Asian,Male,20-29,"[0.04154911 0.31500128 0.13951613 0.35099533 0.07984824 0.00629584
 0.06679405]",[0.00656792 0.0296857  0.9580799  0.00566649],[0.78413934 0.21586059],"[1.2096967e-04 1.5896637e-02 1.9566071e-01 4.9861431e-01 2.2834423e-01
 5.0021973e-02 8.0955513e-03 2.5853647e-03 6.6024467e-04]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0021.jpg,True,0.4644084856019244,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0015.jpg,lfw_all_subset_photos\Jean_Chretien_0015.jpg,lfw_all_subset_photos,Jean_Chretien_0015.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0015.jpg,White,White,Male,50-59,"[0.613042   0.00198874 0.0488179  0.25533342 0.0630164  0.00203415
 0.01576738]",[0.88839614 0.00206293 0.10822759 0.00131333],[9.9987823e-01 1.2175608e-04],"[0.00058377 0.00082531 0.00156315 0.02232046 0.09955297 0.25739762
 0.3364718  0.26019293 0.02109202]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0020.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0051.jpg,True,0.3144321579140129,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0020.jpg,lfw_all_subset_photos\Jean_Chretien_0020.jpg,lfw_all_subset_photos,Jean_Chretien_0020.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0020.jpg,East Asian,Asian,Male,40-49,"[0.07878099 0.02099277 0.03938858 0.6852986  0.11831906 0.00155207
 0.05566782]",[0.08587103 0.02203379 0.88626957 0.00582561],[0.9931462  0.00685378],"[0.00421598 0.00713501 0.02683478 0.11136949 0.22714609 0.2559933
 0.18820374 0.14478368 0.034318  ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0006.jpg,True,0.4981643679033471,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0002.jpg,lfw_all_subset_photos\Vladimir_Putin_0002.jpg,lfw_all_subset_photos,Vladimir_Putin_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0002.jpg,Southeast Asian,Asian,Male,60-69,"[0.01094393 0.26191375 0.12769005 0.12353893 0.42518115 0.04680852
 0.00392376]",[0.00114139 0.20410454 0.680899   0.11385494],[0.99894464 0.00105538],"[0.00061113 0.01315073 0.04943785 0.02486404 0.06204559 0.17748518
 0.21339987 0.3579625  0.1010431 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0012.jpg,False,0.8447100218556504,0.68,VGG-Face,opencv,cosine,,,,,Keanu_Reeves_0006.jpg,lfw_all_subset_photos\Keanu_Reeves_0006.jpg,lfw_all_subset_photos,Keanu_Reeves_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Keanu_Reeves_0006.jpg,East Asian,Asian,Male,20-29,"[0.03933639 0.06761087 0.05249206 0.56185436 0.13278688 0.01396535
 0.13195406]",[0.0204816  0.00267506 0.97162265 0.00522071],[0.67665815 0.32334185],"[0.00216187 0.1467068  0.1914067  0.30550498 0.22730252 0.07148925
 0.02197543 0.02119518 0.01225733]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0049.jpg,True,0.4559732599748914,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0015.jpg,lfw_all_subset_photos\Jean_Chretien_0015.jpg,lfw_all_subset_photos,Jean_Chretien_0015.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0015.jpg,White,White,Male,50-59,"[0.613042   0.00198874 0.0488179  0.25533342 0.0630164  0.00203415
 0.01576738]",[0.88839614 0.00206293 0.10822759 0.00131333],[9.9987823e-01 1.2175608e-04],"[0.00058377 0.00082531 0.00156315 0.02232046 0.09955297 0.25739762
 0.3364718  0.26019293 0.02109202]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0030.jpg,True,0.6189563614257516,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0015.jpg,lfw_all_subset_photos\Vladimir_Putin_0015.jpg,lfw_all_subset_photos,Vladimir_Putin_0015.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0015.jpg,East Asian,Asian,Male,40-49,"[0.03959978 0.07311556 0.07291433 0.6661081  0.11472637 0.00407118
 0.02946457]",[0.00173746 0.08206546 0.907518   0.00867908],[0.9702121  0.02978789],"[0.0097925  0.1579217  0.12742011 0.11187781 0.18670799 0.18698047
 0.10240141 0.07618906 0.04070898]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0012.jpg,True,0.649126118108752,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0001.jpg,lfw_all_subset_photos\Jean_Chretien_0001.jpg,lfw_all_subset_photos,Jean_Chretien_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0001.jpg,East Asian,Asian,Male,40-49,"[0.02406278 0.00779769 0.03079518 0.67895925 0.25573117 0.00095718
 0.00169681]",[0.01450842 0.01187164 0.9623679  0.01125212],[0.9317203  0.06827967],"[2.0953846e-04 1.8061862e-03 1.1717089e-02 1.0539084e-01 1.9363548e-01
 2.8195056e-01 2.0334636e-01 1.5448333e-01 4.7460712e-02]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0008.jpg,True,0.3684385376784033,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0003.jpg,lfw_all_subset_photos\Edmund_Stoiber_0003.jpg,lfw_all_subset_photos,Edmund_Stoiber_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Edmund_Stoiber_0003.jpg,East Asian,Asian,Male,40-49,"[0.13896516 0.05049565 0.06566631 0.59478945 0.12164479 0.00252831
 0.0259104 ]",[0.188213   0.2889874  0.50098056 0.02181905],[0.95079625 0.04920375],"[0.0186521  0.02998707 0.01568633 0.10005594 0.16526258 0.23427112
 0.18426156 0.17390816 0.07791509]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0010.jpg,True,0.5110020015499414,0.68,VGG-Face,opencv,cosine,,,,,Nicanor_Duarte_Frutos_0005.jpg,lfw_all_subset_photos\Nicanor_Duarte_Frutos_0005.jpg,lfw_all_subset_photos,Nicanor_Duarte_Frutos_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Nicanor_Duarte_Frutos_0005.jpg,East Asian,Asian,Male,50-59,"[3.5487295e-03 2.8610896e-02 4.1513875e-02 7.2820431e-01 1.9671187e-01
 1.1511182e-03 2.5914956e-04]",[2.3867963e-04 1.7272715e-02 9.7984928e-01 2.6393444e-03],[0.98260045 0.01739954],"[0.00280733 0.07691692 0.05946229 0.04914305 0.10560691 0.20595236
 0.2617162  0.1752589  0.06313603]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,False,0.8751423348530576,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0006.jpg,lfw_all_subset_photos\Jean_Chretien_0006.jpg,lfw_all_subset_photos,Jean_Chretien_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0006.jpg,East Asian,Asian,Male,50-59,"[0.07580955 0.01888641 0.02141894 0.796098   0.0760689  0.00091273
 0.01080543]",[0.00697875 0.16950646 0.8081774  0.01533739],[0.9979779  0.00202208],"[0.00621446 0.01773369 0.01543595 0.02517498 0.06937825 0.17492096
 0.31939697 0.29897857 0.07276615]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Prince_Claus\Prince_Claus_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Prince_Claus\Prince_Claus_0002.jpg,True,0.3592591026757609,0.68,VGG-Face,opencv,cosine,,,,,Prince_Claus_0001.jpg,lfw_all_subset_photos\Prince_Claus_0001.jpg,lfw_all_subset_photos,Prince_Claus_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Prince_Claus_0001.jpg,East Asian,Asian,Male,60-69,"[0.01332061 0.01683341 0.04219504 0.70634633 0.211194   0.0051918
 0.00491888]",[0.00308858 0.01708506 0.9598495  0.01997687],[0.9918138  0.00818625],"[0.00071661 0.00181903 0.00173449 0.00960062 0.01541841 0.04868576
 0.1256852  0.48936966 0.30697018]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0008.jpg,True,0.5133643002914042,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0007.jpg,lfw_all_subset_photos\Jean_Chretien_0007.jpg,lfw_all_subset_photos,Jean_Chretien_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0007.jpg,East Asian,Asian,Male,60-69,"[0.041382   0.15575771 0.04011993 0.6516795  0.10441723 0.00079198
 0.00585172]",[1.0637295e-03 4.7745336e-02 9.5065010e-01 5.4083439e-04],[0.9809437  0.01905627],"[0.00420698 0.02555525 0.01425866 0.03380343 0.05820787 0.13082242
 0.21122226 0.31754395 0.20437914]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0013.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0026.jpg,True,0.6608861014733638,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0013.jpg,lfw_all_subset_photos\Jean_Chretien_0013.jpg,lfw_all_subset_photos,Jean_Chretien_0013.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0013.jpg,Southeast Asian,Asian,Male,3-9,"[0.02635172 0.07857662 0.1409826  0.28858346 0.43190634 0.02164441
 0.01195487]",[0.00535497 0.01166716 0.9519646  0.03101322],[0.9885409  0.01145909],"[0.1999289  0.27219912 0.01330741 0.03123182 0.06060348 0.08776116
 0.08078367 0.13418315 0.12000132]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0048.jpg,True,0.4690193371594264,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0008.jpg,lfw_all_subset_photos\Jean_Chretien_0008.jpg,lfw_all_subset_photos,Jean_Chretien_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0008.jpg,East Asian,Asian,Male,50-59,"[1.1301158e-02 3.1889966e-03 9.4025070e-03 8.5710406e-01 1.1276031e-01
 7.2226400e-04 5.5207182e-03]",[0.00342948 0.07052357 0.912838   0.01320904],[0.99565196 0.00434802],"[0.00118131 0.00741733 0.02353439 0.10307118 0.18170953 0.22027661
 0.22550184 0.19222845 0.0450794 ]"
